ID,SMILES,Transmittance(340),Transmittance(450),Fluorescence(340/450),Fluorescence(>480)
51047,CN1C(CCNC(=O)C2=C3C=CC=CN3N=C2)=NC2=CC=C(F)C=C12,0,0,1,0
51051,FC(F)CN1CCN(CC1)C(=O)NCC1=CC(F)=CC=C1F,0,0,0,0
51061,CN1C2=C(N=C(Br)N2C[C@H]2CCN(C2)C(=O)C2=CC=CC=C2)C(=O)N(C)C1=O,0,0,0,0
51063,CSC1=CC=C(C=N1)C(=O)N[C@@H]1CCC(=O)N[C@H]1C1=CC=NN1C,0,0,0,0
51066,O=C(CC1=CNC2=NC=CC=C12)N(C1CC1)[C@H]1CC(=O)NC1=O,0,0,0,0
51086,Cl.C[C@H]1CNCCN1S(=O)(=O)C1=CC=C(C)C=C1Br,0,0,0,0
51093,Cl.N[C@@H]1CCN(C1)S(=O)(=O)C1=C(F)C=CC=C1F,0,0,0,0
51097,Cl.N[C@H]1CCCN(C1)S(=O)(=O)C1=CC=CC=C1C(F)(F)F,0,0,0,0
51099,Cl.NC[C@H]1CCN(C1)S(=O)(=O)C1=CC(F)=CC=C1F,0,0,0,0
51105,Cl.CNC[C@H]1CCCN(C1)S(=O)(=O)C1=CC(Br)=CC=C1F,0,0,0,0
51107,Cl.CNC[C@H]1CCCN(C1)S(=O)(=O)C1=CC=C(C)C=C1Cl,0,0,0,0
51113,Cl.CCOC1=CC=C(C=C1OCC)S(=O)(=O)N1CCN[C@@H](C)C1,0,0,0,0
51114,Cl.CCOC1=CC=C(C=C1Br)S(=O)(=O)N1CCC[C@H](CNC)C1,0,0,0,0
51124,Cl.NC[C@H]1CCCN1S(=O)(=O)C1=CC(Br)=CC=C1Cl,0,0,0,0
51127,CC1=CC=NN1C1=CC=C(C=C1)C(=O)NC1=CC=CC(=C1)N1CCCC1=O,0,0,1,0
51129,CC(C)N1C=CC(=N1)C(=O)N1CCC[C@@H](C1)N1C=NC=N1,0,0,0,0
51132,C[C@@H](CC(=O)NCC1CCN(CC1)C1CC1)C1=C(C)ON=C1C,0,0,0,0
51136,CC(C)N1CCC[C@@H](C1)C1=NC(=NO1)C1=CC=NC=C1,0,0,0,0
51140,CN1C=CN=C1[C@@H]1OCC[C@H]1C1=NC(=NO1)C1CC1,0,0,0,0
51148,BrC1=CC(=CN=C1)C(=O)N1CCC[C@H]1C1CCCC1,0,0,0,0
51152,CN1N=C(C)C(CN2CCCC[C@@H]2CN2N=C(C)N=C2C)=C1Cl,0,0,0,0
51162,O=C(NCCC1=CCCCCC1)C1=C(C=CS1)C#N,0,0,0,0
51163,CC[C@H]1CN(CCN1C(=O)C1=NN(C=C1)C(C)C)C1=CC=CC=C1,0,0,0,0
51165,CC[C@@H]1N(CCCNC1=O)C(=O)C1=COC(=N1)C1=CC=CC=N1,0,0,0,0
51166,CC1=CC=CC(=C1)C(=O)N1CCC[C@@H](C1)S(=O)(=O)N1CCOCC1,0,0,0,0
51175,CCC1=NC(=NN1)C1=CC=C(C=C1)C(=O)N1CCOC[C@@H]1CC1CC1,0,0,0,0
51189,CC1=C(C)N=C(C(=O)N[C@@H](C2CC2)C2=CC=NC=C2)C(=O)N1,1,0,1,0
51190,CN1[C@H](CCC1=O)C(=O)N(CC1=CSC=N1)C1=CC=CC=C1,0,0,0,0
51191,COC[C@H]1CNCCN1CCCC1=NC(=NO1)C1=CC=CC=C1,0,0,0,0
51193,CC(C)CC1=NC=C(S1)C(=O)N[C@@H](C)C1=NN=C2CCCN12,0,0,0,0
51195,CN1C=C(C(=O)N2CC[C@@H]2CO)C(=N1)C1CCCCC1,0,0,0,0
51205,CCC1=NN(C)C(CC(=O)N2CCOC3=CC(O)=CC=C3C2)=C1,0,0,1,0
51206,FC1=CC=C2N=C(OC2=C1)N1CCC[C@@H](C1)C1=NN=C2CCCN12,0,0,0,0
51214,CC1=CC(F)=CC=C1NC1COCCOC1,0,0,0,0
51216,O=S(=O)(N1CC2(CCC2)[C@@H]1C1CCOCC1)C1=CC=C2OCCC2=C1,0,0,0,0
51219,CC1=NOC(=C1)C(=O)N[C@@]1(C)CCS(=O)(=O)C1,0,0,0,0
51221,O=C(N1CCC[C@@H](C1)N1C=CN=C1)C1=CC=CN1CC1=CC=CC=C1,0,0,0,0
51225,CC1=NC=CN1[C@H]1CCCN(C1)C(=O)C1=CN=C2ON=C(C)C2=C1,0,0,0,0
51234,CCC1=NC=CN1[C@H]1CCCN(C1)C(=O)C1=CSC(COC)=N1,0,0,0,0
51236,COCCCNC(=O)CN1CCC2=CC(OC)=C(OC)C=C2[C@@H]1C1=CC=CS1,0,0,0,0
51240,C[C@H](NC(=O)CN1CCN(CCO)CC1)C1=CC=C(C)C(C)=C1,0,0,0,0
51241,CN(C)C1=CC=C(N=N1)C(=O)N1CCC[C@@H]1CN1N=C(C)C=C1C,0,0,1,0
51251,O=C1NC(=O)C2=CC(=CC=C2N1)S(=O)(=O)NCC1=CC=CC(CN2C=CN=C2)=C1,0,0,1,0
51255,COC1=CC=C(NS(=O)(=O)C2=CC=C3N(C)C(=O)N(C)C3=C2)C=N1,0,0,0,0
51261,CCC1=NN=C2CN(CCN12)C(=O)[C@@H]1CCCC2=CC=CC=C12,0,0,0,0
51279,CN1C(=O)C2=CC=C(C=C2C1=O)C(=O)NC1=CC=CC=C1C(=O)NCC1=CC=CO1,0,0,1,0
51291,COCCN([C@@H](C)C(N)=O)C(=O)C1=CN=C(N=C1)C1=CC=CC=C1,0,0,0,0
51293,CN1C(=O)N(CC(=O)NC2=CC=CC(=C2)C2=NC=CN2)C2=CC=CC=C12,0,0,0,0
51324,CC1=NN=C(CN[C@H](C2=CC=CC=C2)C2(CO)CCC2)O1,0,0,0,0
51331,NC1=CC=CC(CN(CCO)CC2=CC=CC=C2)=C1,0,0,0,0
51340,CC(C)(C)N1C=NC(=N1)C(=O)NC[C@@H](CO)C1=CC=CC=C1Cl,0,0,0,0
51341,CN1C=NC(=C1)S(=O)(=O)NCC(=O)N1CC[C@@H](C1)C1CCCC1,0,0,0,0
51342,OCC[C@]1(CNC(=O)C2=CC=CN=C2C2CC2)CCOC1,0,0,0,0
51347,CN(CC1=CN2C=CSC2=N1)CC(C)(C)O,0,0,0,0
51354,NS(=O)(=O)[C@H]1CCN(CC23CCC(CC2)C3)C1,0,0,0,0
51357,O=S1(=O)CC[C@H](CNCC2=CC=CC3=CC=CN=C23)C1,0,0,0,0
51362,CN1NC(=O)C2=C1N=C(C)C(CC(=O)N1CCCCC[C@@H]1CCO)=C2C,0,0,1,0
51363,NCC[C@H]1CCCN(C1)C(=O)NCC1=CC=C(C=C1)N1C=CN=C1,0,0,0,0
51371,C[C@@H]1N(CCCNC1=O)C(=O)C1=C(C)N(N=C1)C1=CC=CC=N1,0,0,0,0
51376,CC[C@H]1CN(CCN1CC(F)F)C(=O)C1=CC=C2NN=NC2=C1,0,0,0,0
51380,CCCCN1C=C(CNC(=O)N2CC[C@@H]3CNC[C@@H]3CC2)C(C)=N1,0,0,0,0
51382,CC(C)[C@H]1CCO[C@H]1C(=O)NCC1=CN(C)N=C1C(F)(F)F,0,0,0,0
51398,O=C(N1CCS(=O)(=O)C2=CC=CC=C2C1)C1=CSC(=N1)[C@@H]1CCCO1,0,0,0,0
51402,NC[C@H]1CCCCN1C(=O)C1=C(OC(=N1)C1=CC=CC=C1)C1CC1,0,0,0,0
51420,C[C@H]1CN(CC2=CN(C)N=C2C2=CC=CC=C2)CCN1S(C)(=O)=O,0,0,0,0
51424,COC1=CC=C(C)C=C1N1C=CC(=N1)C(=O)N1CCCC[C@@H]1CN,0,0,1,0
51425,O=C(NC[C@H]1CCN(CCC2=CC=CC=C2)C1)C1(CCOCC1)C#N,0,0,0,0
51426,C[C@@H](CN1C=CN=C1)NC(=O)NC1=CC=C(OCCN(C)C)C=C1,0,0,0,0
51428,COC1=C(CNCC2=CC=C(N=C2)N2CCO[C@@H](C)C2)C(C)=NN1C,1,0,1,0
51432,FC1=CC(=CC=C1)C1=NC(CNC(=O)[C@H]2CCC3=C(C2)N=NN3)=NO1,0,0,0,0
51434,CN(CC1=NN=CN1C)C(=O)[C@@H]1C[C@]11CCOC2=CC=CC=C12,0,0,0,0
51452,COC1=C([C@@H]2CCCN2CC2=CC(C)=NO2)C(C)=NN1C,0,0,0,0
51456,O=C(CN1C(=O)COC2=CC=CC=C12)N1CCC(CC2=NC3=CC=CC=C3N2)CC1,0,0,0,0
51461,O=S(=O)(C[C@H]1CCCO1)NC1=CC(=CC=C1NC1CC1)C#N,0,0,1,0
51462,CN1N=NC(CN(CCC2=CC=CC=C2)C2=CC=C(O)C=C2)=N1,0,0,0,0
51468,NS(=O)(=O)CCOCCNC(=O)C1=CC=C2OCCCOC2=C1,0,0,0,0
51470,CC1=CC2=CC=CC=C2N=C1N1CCC(CC1)[C@H](O)C(=O)NC1CC1,1,0,1,0
51477,CCCN([C@H]1CCNC1)C(=O)C1=CC=C(CC)C=C1,0,0,0,0
51479,CCOC1=CC=CC=C1CCC(=O)N(C)[C@H]1CCNC1,0,0,0,0
51483,CCC1=NC(=NO1)[C@@H]1CCCN1C(=O)C1=CC=C(N=N1)N(C)C,0,0,0,0
51485,CCC1=CC=CC(OCC(=O)N2CCC[C@@H](C2)N2C=NC=N2)=C1,0,0,0,0
51499,C[C@H](N(C)CC1=CC=C2OCCOC2=C1)C(=O)NC1=CC=CC=C1C,0,0,0,0
51526,C(NCC1=NNC=C1)[C@H]1CCCN1C1=CC=CN=N1,0,0,0,0
51530,COC1=CC=C(C=C1OC)C(=O)N(CCN(C)C)CC1=CC=C(C)O1,0,0,0,0
51565,CCC1=NC=CN1[C@H]1CCCN(C1)C(=O)CCCC1=CC=CC=N1,0,0,0,0
51578,CC(C)CCCN1CCC(CC1)NC1=CC=NC(=N1)C#N,0,0,0,0
51579,CC1=CC=CN2C(=O)C=C(CN3CC4(CCNCC4)[C@H]4COC[C@@H]34)N=C12,1,0,1,0
51581,CC1(COC1)C(=O)N1CCC(CC1)C1=CC=C(C=C1)S(N)(=O)=O,0,0,1,0
51603,CC1=CC2=C(CN(CC2)C(=O)[C@@H](O)C(C)(C)O)C=C1Br,0,0,0,0
51605,CC1=CC=C(NC(=O)C2=CC=C(N=C2)N2C=NC=N2)C=C1C(=O)N1CCOCC1,0,0,0,0
51611,NC(=O)[C@@H]1CC2=CC=CC=C2N1CC1=NN=C2CCOCCN12,0,0,0,0
51618,CCCC1=NC(=CO1)C(=O)NC[C@@H]1CC(=O)N([C@H]1C1=CN(C)N=C1)C(C)(C)C,0,0,0,0
51619,O=S1(=O)CCC2(C[C@@H]2C2=NC(=NO2)C2=CSC=N2)CC1,0,0,0,0
51620,C[S@@](=O)(=NC(=O)C1CC(=O)C1)C1=CC=CC=C1Br,0,0,0,0
51621,O=C(C[C@H]1CCCO1)NC1=CC=CN=C1C1CC1,0,0,0,0
51622,CN1C=CN=C1[C@@H]1[C@H](CC(=O)N1C)C(=O)N1CCC(CN2C=NC=N2)CC1,0,0,0,0
51633,CC[C@]1(C)NC(=O)N(NC(=O)CN2C=C(N=N2)C2=CC=CC=C2)C1=O,0,0,0,0
51635,CC1=CC(CN2CCCN(CC2)C(=O)C2=CC3=CC=CN3C=N2)=NO1,0,0,1,0
51643,CC1=NC(=CS1)C(=O)NC[C@H]1CN(CC2=CC=CC=C2)CCO1,0,0,0,0
51659,COC1=CC=C(NC(=O)C2=CC=C(NC(=O)CNC(=O)C3=CC=C4OCOC4=C3)C=C2)C=C1,0,0,0,0
51661,O=C(N1CCN(CC1)S(=O)(=O)C1=CC=C(C=C1)C#N)C1=CC2=CC=CC=C2OC1,0,0,0,0
51667,C[C@H](NC1=CC=C(CN2CCOCC2)C=C1)C(=O)NC1=CC=C(C=C1)C(C)=O,0,0,0,0
51671,CC(=O)C1=CC=C(N2CCN(CN3N=CC4=CC=CC=C4C3=O)CC2)C(F)=C1,0,0,0,0
51675,CN1C2=NN=C(CNC3=CC=CC=C3C(C)=O)N2C2=CC=CC=C2C1=O,0,0,0,0
51684,CC(=O)NC1=CC=CC(NC(=O)CCC2=CC=C3OCOC3=C2)=C1,0,0,0,0
51702,CCCC1=CC=C(NC(=O)C2=CC=C(N=C2)N2CCOCC2)C=C1,0,0,1,0
51712,COC1=CC=C(CN(C2CC2)C(=O)C2CCN(CC2)S(=O)(=O)C2=CC=C(F)C=C2)C=C1,0,0,0,0
51713,O[C@H](COC1=CC=C(Br)C=C1)CN1N=NN(C1=O)C1=CC=CC=C1,0,0,0,0
51723,ONC(=O)C1CCN(CC1)C1=NN2C(C=C1)=NN=C2C(F)(F)F,0,0,0,0
51725,FC1=CC=CC=C1C1=CN=C(CCC(=O)N2CCN(CC2)C2=CC=CC=C2)O1,0,0,0,0
51734,FC(F)(F)C1=CC=CC=C1S(=O)(=O)NC1=CC=C(C=C1)N1CCCS1(=O)=O,0,0,0,0
51741,FC(F)(F)C1=CC=CC=C1S(=O)(=O)N1CCN(CC1)C(=O)C1=NNC(=O)CC1,0,0,0,0
51748,O=C(N1CCN(CC1)C(=O)C1=NN(C2=CC=CC=C2)C(=O)C2=CC=CC=C12)C1=CC=CO1,0,0,0,0
51750,CS(=O)(=O)NC1=CC2=CC=CC=C2C=C1C(=O)NCC1(CCCCC1)N1CCOCC1,0,0,1,0
51752,COC1=CC=C(C=C1NC(=O)CCCN1C(=O)CN(C)C1=O)C(C)(C)C,0,0,0,0
51756,COC1=CC=C(C=C1)C1=C(C)SC(NC(=O)CCCCNC(N)=O)=N1,0,0,0,0
51758,COC1=CC=C(NC(=O)C[C@@H]2SC(=NC2=O)N2CCOCC2)C=C1OC,0,0,0,0
51769,O=C1CCCN1C1=CC=C(C=C1)S(=O)(=O)N1CCC[C@H]1C1=CC=C2OCCOC2=C1,0,0,0,0
51779,O=C([C@@H]1CN(C(=O)C2=NN(N=C2)C2=CC=CC=C2)C2=CC=CC=C2O1)N1CCOCC1,0,0,0,0
51789,CC1=CC(=CC=C1OC[C@@H](O)CN1CCN(CC1)C1=NC=CC=N1)C(C)(C)C,0,0,0,0
51799,O=C1NC2(CCCCC2)C(=O)N1CC1=COC(=N1)C1=CC=CS1,0,0,0,0
51802,C[C@H]1CCCCN1CC(=O)NC1=C(C=CS1)C(N)=O,0,0,0,0
51804,CC(C)C[C@@H]1NC(=O)N(CC(=O)NCC2=CC=C(C)C=C2)C1=O,0,0,0,0
51807,O=C(CSC1=CC=C(C=N1)S(=O)(=O)N1CCCC1)NC1=CC=C(C=C1)N1CCCC1=O,0,0,0,0
51812,[Cl-].COC1=CC=CC=C1CNC(=O)C[N+]1=CC=CC(=C1)C(C)=O,0,0,0,0
51813,CC[C@H](C)NC(=O)CN1CCC(CC1)C1=NC2=CC=CC=C2S1,0,0,0,0
51814,C[C@H](NCC1=CC=CC=C1CN1CCCCC1)C(=O)N1CC(=O)NC2=CC=CC=C12,0,0,1,0
51817,COC1=CC=C(C=C1)C1=NN=C(NC2CCCC2)SC1,1,0,0,0
51824,CN(C1=CC=C(OCC(=O)NC2=CC=C3OCOC3=C2)C=C1)S(=O)(=O)C1=CC=CS1,0,0,0,0
51834,CC1(C)CCCN(C1)C1=CC=NC(N[C@H]2CCCOCC2)=N1,0,0,0,0
51836,COC1=CC=CC=C1C1=NC(=NO1)C1=NOC=C1,0,0,1,0
51837,C[C@H](N1C=C(NC(=O)CN2CC(=O)NC2=O)C=N1)C1=CC=CC=C1,0,0,0,0
51839,O=C(N1CCC2=CC=CC=C2C1)N1CCCN(CC2=CC=CC=C2)CC1,0,0,0,0
51854,CN(C)[C@@H]1CCC[C@H]1NC(=O)CC1=CC=C(C=C1)N1C=NN=N1,0,0,0,0
51859,CN(CC1=C(C)N(C)N=C1)C(=O)C1=CC(=NC=N1)C(F)F,0,0,1,0
51861,CN(C(=O)C1=CN=C2N(C)N=C(C2=C1)C(F)(F)F)C1=NC(C)=CC=C1,0,0,0,0
51865,CC(CO)(CO)CNC1=NC=CC2=CC=CC=C12,0,0,1,0
51872,CN(C)C(=O)COC1=CC=CC=C1C(=O)NCC1=CC=CC=C1C1=CN(C)N=C1,0,0,0,0
51887,CN(C)S(=O)(=O)CC1=CC=C(CNC2=NN=C(C)C(C)=N2)C=C1,0,0,0,0
51897,CN1C[C@H](CC1=O)NC(=O)N(CC1=CC=CS1)CC1=CC=NC=C1,0,0,0,0
51902,CN1C=NC(=N1)C(=O)N1[C@@H](CCC2=CC=CC=C12)C(=O)N1CCN(C)CC1,0,0,1,0
51906,CN([C@H]1CCCN(CC2=CC=CC=C2)C1)C(=O)C1=CC(C)=NN1C,0,0,0,0
51919,CNC1=NN=C(CC(=O)NC[C@]2(CCCO2)C2=CN(C)N=C2)S1,0,0,0,0
51925,CN1CCCC[C@@H]1CN1CCN(CC1)C(=O)C1=CC=C(F)C=C1F,0,0,0,0
51927,CCN1C=CN=C1CN1CCCN(CC1)C(=O)C1(CCCCC1)C#N,0,0,1,0
51935,CCC1=CC=C(O1)C(=O)N1CCCC[C@@H]1CN1C=CC=N1,0,0,0,0
51944,CC1=C(CN2CCC[C@@H]2CN2C=CC=N2)C(C)=NO1,0,0,0,0
51949,CSC1=CC=CC=C1NC(=O)N1CCN(C[C@H]2CCCO2)CC1,0,0,0,0
51951,OCCCN(CC1=CC=C(F)C=C1C#N)CC(F)(F)F,0,0,0,0
51952,CC1=CC(CN[C@H]2CCCN(C2)C2=CC=C(C)N=N2)=NO1,0,0,0,0
51961,CCC1=CC=C(CNC(=O)N2CCC[C@@H](C2)C2=NN=CN2C)S1,0,0,0,0
51962,OCC[C@H]1CCCN(CCS(=O)(=O)C2=CC=C(Cl)C=C2)C1,0,0,0,0
51964,O=C(CC[C@H]1CCCO1)N1CCC(CC1)NC1=CC=CN=N1,0,0,1,0
51966,CC1=NN(C[C@H]2CCCN(CC3=CC=CC=N3)C2)C(C)=N1,0,0,1,0
51974,CC(C)C1=NN=C(CN(C)[C@H]2CCN(C2=O)C2=CC=CC=C2F)O1,0,0,0,0
51977,CC[C@H](O)CN1CCN(CC1)C(=O)C1=C(OC)C=CS1,0,0,0,0
51980,COCC(=O)NC1=CC=CC(NC(=O)N2CC[C@@H](C2)N2CCCC2)=C1,0,0,0,0
51981,COCCN1CC[C@@H](C1)NC(=O)C(C)(C)C,0,0,0,0
51984,CCC1=NC(CC(=O)N2CCC[C@H]2C2=CN(C)N=C2)=CS1,0,0,1,0
51985,CCOC1=NN=C(CN[C@H]2CCCN(C2)C2=CC=C(C)N=N2)S1,0,0,0,0
51995,CC1=C(C)N=C(CN2CCCC[C@@H]2CN2C=CC=N2)O1,0,0,1,0
52003,COC[C@@H](O)CN(C)C(=O)NCC1=CC=CC(=C1)N1CCCC1=O,0,0,0,0
52004,CC1=C(CN2C(=O)C[C@]3(CCSC3)C2=O)N=C(O1)C1=CC=CO1,0,0,0,0
52029,CCCNC(=O)CCNC(=O)CCC1=CC=C2OCOC2=C1,0,0,1,0
52032,CN([C@H]1CCS(=O)(=O)C1)C(=O)COC1=CC=C(F)C=C1F,0,0,0,0
52034,CC(C)C1=NN=C(NC(=O)N2CCN(C)C[C@H]2C2=CC=CC=C2)S1,0,0,0,0
52038,C[C@@H](CNC(=O)C1=CSC(Br)=C1)N1CCOCC1,0,0,0,0
52048,COC1=CC=CC=C1[C@H](C)N(C)C(=O)C1=NOC(=C1)C1=CC=CO1,0,0,0,0
52049,CC1=CC=C(Cl)C(OCC(=O)NC[C@H]2CCS(=O)(=O)C2)=C1,0,0,0,0
52051,CCOC1=CC=CC=C1CCC(=O)N1CCN(CC1)C(=O)[C@@H]1CCCO1,0,0,0,0
52052,CC1=C(OC2=CC=C(Cl)C=C12)C(=O)NC[C@H]1CCS(=O)(=O)C1,0,0,0,0
52060,CN(CCOC1=CC=CC=C1)C(=O)CN1N=CC(=O)C2=CC=CC=C12,1,0,1,0
52074,CN1N=CC2=C(N=CN=C12)N1CCN(CC#N)CC1,0,0,0,0
52076,CN1C=NN=C1[C@H]1CCCN(C1)C(=O)C1=CC=C(Cl)O1,0,0,0,0
52082,COCCNC(=O)[C@@H](NC1=NS(=O)(=O)C2=CC=CC=C12)C(C)C,0,0,0,0
52087,COC1=CC=C([C@@H]2CCCN2C(=O)C2=CN(C)N=C2)C(OC)=C1,0,0,0,0
52092,O=C(NC[C@H](N1CCOCC1)C1=CC=CS1)NCC1=CC=CO1,0,0,0,0
52094,CCC1=CC=C(O1)C(=O)N1CCC[C@@H](C1)C(N)=O,0,0,0,0
52133,CCN1C=C(CN(C)CC2=NN=C(C)O2)C=N1,0,0,0,0
52142,CC[C@@H](COC)NC(=O)NCC1=NOC(=C1)C(F)(F)F,0,0,0,0
52157,CC1=CC=NC(=C1)N1CCN(CC1)C(=O)NC[C@H]1CCCCN1C1CC1,0,0,1,0
52177,CC1=NC(C(=O)NC[C@H](N2CCOCC2)C2=CC=CS2)=C(C)N1,0,0,0,0
52182,CN(C1CCN(CC2=CC=CC=C2)CC1)C(=O)C1=CC=CN1C,0,0,0,0
52183,CS(C)(=O)=NCCNC(=O)NCC1=CC=NC(=C1)N1CCCC1,0,0,1,0
52186,COC1=CC=C(C(OC)=C1)C1=NC2=CC3=C(OCCO3)C=C2C(=O)O1,0,0,1,0
52189,CC1=CC=C(S1)C1=CSC2=C1C(=O)NC=N2,0,0,1,0
52190,CC(C)N1N=CC=C1N=C1N=C(N)C2=CC=CC=C12,1,0,0,0
52193,CC(C)CN1C2=C(C3=C(N2)C=C(NC(=O)C2=CC=CC=C2)C(=O)O3)C(=O)N(C)C1=O,0,0,0,0
52196,CCOC1=CC=C(OCCC(=O)NC2=CC=C(C=C2)C(C)=O)C=C1,0,0,0,0
52197,C1CN(CCN1C1=NC=CC=N1)C1=NC(=NC2=CC=CC=C12)C1=CC=CN=C1,0,0,0,0
52206,CCOC1=CC=C(C=C1)S(=O)(=O)N(C)C1=CC=C(OCC(=O)NC2=CC=C3OCCOC3=C2)C=C1,1,0,0,0
52208,CCCNC(=O)NC(=O)CSC1=NC2=CC=CC=C2N1CC(C)C,0,0,0,0
52210,COC1=CC=C(C=C1NC(=O)C1=CC(C)=NC2=CC=CC=C12)S(=O)(=O)N1CCOCC1,0,0,0,0
52212,COC1=CC=C(Cl)C=C1NC(=O)CN(C)[C@H]1CCS(=O)(=O)C1,0,0,0,0
52214,CN1N=C(C(=O)NC2=CC=C3C(C)=CC(=O)OC3=C2)C2=CC=CC=C2C1=O,0,0,0,0
52227,CN(C)CC1=C(N=C(N)S1)C1=CC=C(C)C=C1,0,0,0,0
52233,COC1=CC=CC=C1CNC(=O)C1=CC2=C(N=C3C=CC=CN3C2=O)N1C,1,0,1,0
52255,COC1=CC=C(C=C1)C1=NOC(CN2CCN(CC2)C(=O)NC2=CC=CC=C2)=N1,0,0,0,0
52257,CC1=CC=C(CNC(=O)C2=CC=CC=C2NC(=O)CNC[C@H]2CCCO2)C=C1,0,0,0,0
52258,CCC[C@@H]1NC(=O)N(CN2CCN(CC2)S(=O)(=O)C2=CC=C3CCCCC3=C2)C1=O,0,0,0,0
52271,CCN(CC)S(=O)(=O)C1=CC=C(N(C)C)C(NC(=O)NC2=CC=C(C)C=C2)=C1,0,0,0,0
52274,Cl.CNC[C@H]1CCN(C1)S(=O)(=O)C1=CC(=CC=C1C)C#N,0,0,0,0
52278,Cl.COC1=CC=C(Br)C=C1S(=O)(=O)N1CC[C@@H](N)C1,0,0,0,0
52280,Cl.CNC[C@H]1CCCN1S(=O)(=O)C1=CC(Br)=C(C)C=C1OC,0,0,0,0
52281,Cl.CC1=CC(=CC=C1F)S(=O)(=O)N1CCO[C@@H](CN)C1,0,0,0,0
52295,Cl.CNC[C@H]1CCCN1S(=O)(=O)C1=CC=CC(C)=C1C#N,0,0,0,0
52305,Cl.CNC[C@H]1CCN(C1)S(=O)(=O)C1=CC(Br)=CC=C1OC,0,0,0,0
52311,COCC1=CC=CC(CC(=O)N[C@H]2CN(C2=O)C2=CC=CC=C2)=C1,0,0,0,0
52317,CN1C=CC=C1[C@@H]1CCCN1C(=O)NC1=NOC(=C1)C1=C(C)OC=C1,0,0,0,0
52321,Cl.COC1=CC=C(Br)C(=C1)S(=O)(=O)N1CC[C@@H](N)C1,0,0,0,0
52333,Cl.CC1=C(Cl)C=CC=C1S(=O)(=O)NCC[C@H]1CCNC1,0,0,0,0
52335,Cl.CS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCC[C@@H]1CN,0,0,0,0
52338,C[C@H]1CCN(CCS1)C(=O)NC1=CC=NN1CC1=CC=C(F)C=C1,0,0,0,0
52342,FC1=CC=C(OC2CCN(CC2)C(=O)NC2=CC(=CC=C2)C(=O)NC2CC2)C=C1,0,0,0,0
52349,Cl.COC1=CC=C(C=C1F)S(=O)(=O)NC[C@H]1CCCN1,0,0,0,0
52354,CCN1C(=O)C(C)=NC2=CC(=CC=C12)C(=O)NCCCN1C=CC=N1,1,0,1,0
52361,CN(C)C(=O)C1=CC=C(NC(=O)C2=CC(=CC=C2Cl)S(=O)(=O)N(C)C)C=C1,0,0,0,0
52367,C[C@@H](CCNC(=O)C1CCN(CC1)C1=NC=CC=N1)C1=CC=CC=C1,0,0,1,0
52370,CN1CCO[C@@H](CNCC2=CC=CC=C2C(F)(F)F)C1,0,0,0,0
52384,CCCN(CC(F)F)C(=O)NCC1=CC=C(CN2C=NC=N2)C=C1,0,0,0,0
52399,CC(C)C(=O)NC1=CC=C(C=C1)C(=O)CN1C=NC2=CC(F)=CC=C2C1=O,0,0,0,0
52404,CCOC1=CC=C(OCC)C(NC(=O)C2=CC=CC(CN3CCCC3=O)=C2)=C1,0,0,0,0
52406,CCC1=CC=C(O1)C(=O)N1CCC[C@@H]1CN1N=C(C)C=C1C,0,0,0,0
52422,COC1=CC=C(C=C1)[C@H]1N(CCCN(C)C)C(=O)C(O)=C1C(=O)C1=CC=C(OC)C(C)=C1,1,0,0,0
52423,COC1=CC=C(C=C1C)C(=O)C1=C(O)C(=O)N(CCCN(C)C)[C@@H]1C1=CC=C(O)C=C1,0,0,0,0
52425,CCN(CC)CCN1[C@@H](C(C(=O)C2=CC=C(OC)C(C)=C2)=C(O)C1=O)C1=CC=CN=C1,1,0,0,0
52428,COC1=CC=C(C=C1)[C@H]1N(CCCN2CCOCC2)C(=O)C(O)=C1C(=O)C1=CC=C(OC)C(F)=C1,0,0,0,0
52430,COCCCN1[C@@H](C(C(=O)C2=CC=C(OC(C)C)C(C)=C2)=C(O)C1=O)C1=CC=CN=C1,1,0,0,0
52431,COC1=CC=C(C=C1)[C@H]1N(CCN2CCOCC2)C(=O)C(O)=C1C(=O)C1=CC=C2OCCOC2=C1,0,0,0,0
52436,CCOC1=CC=CC(=C1)[C@H]1N(CC)C(=O)C2=C1C(=O)C1=CC=CC=C1O2,0,0,0,0
52443,CC1=CC(=NO1)C(=O)N1CCC[C@@H](C1)N1N=C(C)C=C1C,0,0,0,0
52445,CCOC[C@@H](O)CN1CCN(CC1)C(=O)C1=C(C=CS1)C#N,0,0,0,0
52468,FC1=CC(Br)=CC=C1NC(=O)C[C@H]1CCS(=O)(=O)C1,0,0,0,0
52481,C[C@H]1CCCN(CCCNS(=O)(=O)C2=CC(F)=CC=C2C)C1,0,0,0,0
52484,CC1=C(CC(N)=O)SC(SCC2=NN=C(O2)C(C)(C)C)=N1,0,0,0,0
52528,CN(C)C(=O)COC1=CC=CC(=C1)C(=O)N1CCCCC2=CC=CC=C12,0,0,0,0
52532,COC1=CC(CNC2=CC(C)=NC(N)=N2)=CC=C1C,0,0,0,0
52543,CCN(CC)C(=O)C[C@@H]1SC2=CC=CC=C2NC1=O,0,0,0,0
52549,FC1=CC=C(N=C1)C(=O)C1=CC=CC=C1,0,0,0,0
