id,smiles,t340,t450,f340,f480,plate,plate_index,plate_code,well_col,well_row
50792,COC1=CC=C2CN(CC(C)(C)OC2=C1)C(=O)NC1=NC(C)=NO1,0,0,1,0,C1155,144,1155,3,14
50793,CC1=C(C#N)C(=O)N(CC(=O)N2CCN(CC2)C(=O)C2=CC=CS2)C=C1,0,0,1,0,C1155,144,1155,5,0
50794,CC1(C)C[C@H](CCO1)NC1CCN(CC2=CC=CC=C2)CC1,0,0,0,0,C1155,144,1155,5,2
50800,C[C@H](O)CN1CCC(CN(C)C(=O)C2=CC=C(C=C2)N2C=NN=C2)CC1,0,0,0,0,C1155,144,1155,5,14
50801,CCC1=NC(=NO1)[C@@H]1CCCN1C(=O)C1=CC=C(OC(C)C)N=C1,0,0,0,0,C1155,144,1155,7,0
50802,FC1=CC(CN2CCN(CC2=O)C(=O)C2=CC=C(CN3C=CC=N3)C=C2)=CC=C1,0,0,0,0,C1155,144,1155,7,2
50809,CCC1=NN(C)C(NC(=O)C2=COC3=CC=C(OC)C=C23)=C1,0,0,0,0,C1155,144,1155,9,0
50826,CN(CC1=NN=C2CCC(C)(C)CN12)S(=O)(=O)C1=CC=C(C)C=C1,0,0,0,0,C1155,144,1155,13,2
50828,CC[C@H](C)C1=NN=C2CCC(C)(C)CN12,0,0,0,0,C1155,144,1155,13,6
50849,CC(C)(OC1=CC=C(C=C1)C#N)C(=O)N1CCC[C@@H](C1)C1=NNC(=N1)C1CC1,0,0,0,0,C1155,144,1155,19,0
50854,CCOCC(=O)NC1=NC(SC(F)(F)F)=NN1,0,0,0,0,C1155,144,1155,19,10
50859,C[C@H](NCCC1=CC=NN1C)C1(CCC1)C1=CC=CC=C1,0,0,0,0,C1155,144,1155,21,4
50865,OC(=O)C(O)=O.CC(=O)N1CCN(C[C@H](O)COCC2=CC=CC=C2F)CC1,0,0,0,0,C1155,144,1155,0,1
50875,O=C(NC1=CC=C(C=C1)C1=NC=CS1)C1=CC(=O)NC2=CC=C(C=C12)S(=O)(=O)N1CCOCC1,1,0,1,0,C1155,144,1155,2,5
50878,COC1=CC=C(C(C)=O)C(OCC2=CC=CC=C2C#N)=C1,0,0,0,0,C1155,144,1155,2,11
50882,CCOC1=CC=C(OCC)C(NC(=O)C2=CC(=O)NC3=CC=CC=C23)=C1,0,0,1,0,C1155,144,1155,4,3
50884,NC(=O)C1=C(NC(=O)CN2CCN(CC2)S(=O)(=O)C2=CC=C(F)C(Cl)=C2)SC=C1,0,0,0,0,C1155,144,1155,4,7
50888,CN(C1=CC=C(C=C1)C1=CSC(NC(=O)C2=NOC(C)=C2)=N1)S(C)(=O)=O,0,0,0,0,C1155,144,1155,4,15
50889,BrC1=CC=C(S1)S(=O)(=O)N1CCN(CC1)C(=O)C1=NNC2=CC=CC=C12,0,0,0,0,C1155,144,1155,6,1
50891,CCN(CC)S(=O)(=O)C1=CN(CC(=O)NC2=CC(Cl)=CC=C2N2C=NC=N2)C(=O)C=C1,0,0,0,0,C1155,144,1155,6,5
50896,CCCCN1C2=C(N(CC)C(CN3CCN(CC3)S(=O)(=O)C3=CC=C(C)C=C3)=N2)C(=O)NC1=O,0,0,0,0,C1155,144,1155,6,15
50900,CN(C(=O)CN1CSCC1=O)C1=C(N)N(CC2=CC=CC=C2)C(=O)NC1=O,0,0,0,0,C1155,144,1155,8,7
50902,CCC[C@H](C)NC(=O)CN1C(=O)OC2=CC=CC=C12,0,0,0,0,C1155,144,1155,8,11
50904,FC1=CC=C(OCC(=O)N2CCN(C[C@H]3CCCO3)CC2)C(Cl)=C1,0,0,0,0,C1155,144,1155,8,15
50915,O=C(CN1C=NC2=C(C=NN2C2=CC=CC=C2)C1=O)NC1=CC=C2OCCCOC2=C1,0,0,0,0,C1155,144,1155,12,5
50921,CN1C(SC[C@H]2NS(=O)(=O)N=C3CCCCCN23)=NN=C1C1=CC=CC=C1,0,0,0,0,C1155,144,1155,14,1
50928,O=C(NC1CC1)C1=CC(NC(=O)C2=CC=C(C=C2)N2C=CC=N2)=CC=C1,0,0,0,0,C1155,144,1155,14,15
50933,FC1=CC=C(C=C1)S(=O)(=O)N1CCC(CC1)C(=O)N1CCC[C@H]1C1=CC=C2OCCCOC2=C1,0,0,0,0,C1155,144,1155,16,9
50935,CN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(C=C1)C(=O)N1CCN(CC1)C1=NC=CC=N1,0,0,1,0,C1155,144,1155,16,13
50940,COC1=CC(=CC2=C1OCCO2)C(=O)N(CC1=CC=C(F)C=C1)C1CC1,0,0,0,0,C1155,144,1155,18,7
50943,COC1=CC2=NC=NC(N(C)CCOC3=CC=CC=C3)=C2C=C1OC,1,0,0,0,C1155,144,1155,18,13
50959,CC(C)CN(CC(N)=O)C(=O)C1=CC=C(N2C=CC=C2)C(F)=C1,0,0,0,0,C1155,144,1155,1,13
50987,COCC1=CC=CC=C1C(=O)N1CCC[C@@H]1CN1N=C(C)C=C1C,0,0,0,0,C1155,144,1155,9,5
50995,CCN1C=C(CC(=O)N2CCN(C[C@H](C)O)CC2)C2=CC=CC=C12,0,0,0,0,C1155,144,1155,11,5
50999,CN1N=C(C=C1NC(=O)CN1CCC[C@@H]1CN1C=CC=N1)C(C)(C)C,0,0,0,0,C1155,144,1155,11,13
51002,CCN1CCC[C@@H](C1)NC1=NC=NC2=C1C=NN2C,0,0,0,0,C1155,144,1155,13,3
51005,CC1=CC(NC(=O)CN2CCC[C@@H]2CN2C=CC=N2)=NO1,0,0,0,0,C1155,144,1155,13,9
51010,O=C1C=C(CSC2=NC=C(O2)C2=CC=CC=C2)N=C2SC=CN12,0,0,0,0,C1155,144,1155,15,3
51023,C[C@H](O)CN1CCN(CC1)C(=O)CCOC1=CC=CC=C1F,0,0,0,0,C1155,144,1155,17,13
51028,CNC(=O)NC(=O)CN1C=NC2=C(Cl)C=C(Cl)C=C2C1=O,0,0,0,0,C1155,144,1155,19,7
51035,CC(C)CN1C(SCC#N)=NC2=CC=C(Cl)C=C2C1=O,0,0,1,0,C1155,144,1155,21,5
51044,CC1=COC2=CC=C(NC(=O)N3CCN(CC3)C3=CC=CC=N3)C=C12,0,0,1,0,C1156,145,1156,0,6
51047,CN1C(CCNC(=O)C2=C3C=CC=CN3N=C2)=NC2=CC=C(F)C=C12,0,0,1,0,C1156,145,1156,0,12
51051,FC(F)CN1CCN(CC1)C(=O)NCC1=CC(F)=CC=C1F,0,0,0,0,C1156,145,1156,2,4
51061,CN1C2=C(N=C(Br)N2C[C@H]2CCN(C2)C(=O)C2=CC=CC=C2)C(=O)N(C)C1=O,0,0,0,0,C1156,145,1156,4,8
51063,CSC1=CC=C(C=N1)C(=O)N[C@@H]1CCC(=O)N[C@H]1C1=CC=NN1C,0,0,0,0,C1156,145,1156,4,12
51066,O=C(CC1=CNC2=NC=CC=C12)N(C1CC1)[C@H]1CC(=O)NC1=O,0,0,0,0,C1156,145,1156,6,2
51086,Cl.C[C@H]1CNCCN1S(=O)(=O)C1=CC=C(C)C=C1Br,0,0,0,0,C1156,145,1156,10,10
51093,Cl.N[C@@H]1CCN(C1)S(=O)(=O)C1=C(F)C=CC=C1F,0,0,0,0,C1156,145,1156,12,8
51097,Cl.N[C@H]1CCCN(C1)S(=O)(=O)C1=CC=CC=C1C(F)(F)F,0,0,0,0,C1156,145,1156,14,0
51099,Cl.NC[C@H]1CCN(C1)S(=O)(=O)C1=CC(F)=CC=C1F,0,0,0,0,C1156,145,1156,14,4
51105,Cl.CNC[C@H]1CCCN(C1)S(=O)(=O)C1=CC(Br)=CC=C1F,0,0,0,0,C1156,145,1156,16,0
51107,Cl.CNC[C@H]1CCCN(C1)S(=O)(=O)C1=CC=C(C)C=C1Cl,0,0,0,0,C1156,145,1156,16,4
51113,Cl.CCOC1=CC=C(C=C1OCC)S(=O)(=O)N1CCN[C@@H](C)C1,0,0,0,0,C1156,145,1156,18,0
51114,Cl.CCOC1=CC=C(C=C1Br)S(=O)(=O)N1CCC[C@H](CNC)C1,0,0,0,0,C1156,145,1156,18,2
51124,Cl.NC[C@H]1CCCN1S(=O)(=O)C1=CC(Br)=CC=C1Cl,0,0,0,0,C1156,145,1156,20,6
51127,CC1=CC=NN1C1=CC=C(C=C1)C(=O)NC1=CC=CC(=C1)N1CCCC1=O,0,0,1,0,C1156,145,1156,20,12
51129,CC(C)N1C=CC(=N1)C(=O)N1CCC[C@@H](C1)N1C=NC=N1,0,0,0,0,C1156,145,1156,1,0
51132,C[C@@H](CC(=O)NCC1CCN(CC1)C1CC1)C1=C(C)ON=C1C,0,0,0,0,C1156,145,1156,1,6
51136,CC(C)N1CCC[C@@H](C1)C1=NC(=NO1)C1=CC=NC=C1,0,0,0,0,C1156,145,1156,1,14
51140,CN1C=CN=C1[C@@H]1OCC[C@H]1C1=NC(=NO1)C1CC1,0,0,0,0,C1156,145,1156,3,6
51148,BrC1=CC(=CN=C1)C(=O)N1CCC[C@H]1C1CCCC1,0,0,0,0,C1156,145,1156,5,6
51152,CN1N=C(C)C(CN2CCCC[C@@H]2CN2N=C(C)N=C2C)=C1Cl,0,0,0,0,C1156,145,1156,5,14
51162,O=C(NCCC1=CCCCCC1)C1=C(C=CS1)C#N,0,0,0,0,C1156,145,1156,9,2
51163,CC[C@H]1CN(CCN1C(=O)C1=NN(C=C1)C(C)C)C1=CC=CC=C1,0,0,0,0,C1156,145,1156,9,4
51165,CC[C@@H]1N(CCCNC1=O)C(=O)C1=COC(=N1)C1=CC=CC=N1,0,0,0,0,C1156,145,1156,9,8
51166,CC1=CC=CC(=C1)C(=O)N1CCC[C@@H](C1)S(=O)(=O)N1CCOCC1,0,0,0,0,C1156,145,1156,9,10
51175,CCC1=NC(=NN1)C1=CC=C(C=C1)C(=O)N1CCOC[C@@H]1CC1CC1,0,0,0,0,C1156,145,1156,11,12
51189,CC1=C(C)N=C(C(=O)N[C@@H](C2CC2)C2=CC=NC=C2)C(=O)N1,1,0,1,0,C1156,145,1156,15,8
51190,CN1[C@H](CCC1=O)C(=O)N(CC1=CSC=N1)C1=CC=CC=C1,0,0,0,0,C1156,145,1156,15,10
51191,COC[C@H]1CNCCN1CCCC1=NC(=NO1)C1=CC=CC=C1,0,0,0,0,C1156,145,1156,15,12
51193,CC(C)CC1=NC=C(S1)C(=O)N[C@@H](C)C1=NN=C2CCCN12,0,0,0,0,C1156,145,1156,17,0
51195,CN1C=C(C(=O)N2CC[C@@H]2CO)C(=N1)C1CCCCC1,0,0,0,0,C1156,145,1156,17,4
51205,CCC1=NN(C)C(CC(=O)N2CCOC3=CC(O)=CC=C3C2)=C1,0,0,1,0,C1156,145,1156,19,8
51206,FC1=CC=C2N=C(OC2=C1)N1CCC[C@@H](C1)C1=NN=C2CCCN12,0,0,0,0,C1156,145,1156,19,10
51214,CC1=CC(F)=CC=C1NC1COCCOC1,0,0,0,0,C1156,145,1156,21,10
51216,O=S(=O)(N1CC2(CCC2)[C@@H]1C1CCOCC1)C1=CC=C2OCCC2=C1,0,0,0,0,C1156,145,1156,21,14
51219,CC1=NOC(=C1)C(=O)N[C@@]1(C)CCS(=O)(=O)C1,0,0,0,0,C1156,145,1156,0,5
51221,O=C(N1CCC[C@@H](C1)N1C=CN=C1)C1=CC=CN1CC1=CC=CC=C1,0,0,0,0,C1156,145,1156,0,9
51225,CC1=NC=CN1[C@H]1CCCN(C1)C(=O)C1=CN=C2ON=C(C)C2=C1,0,0,0,0,C1156,145,1156,2,1
51234,CCC1=NC=CN1[C@H]1CCCN(C1)C(=O)C1=CSC(COC)=N1,0,0,0,0,C1156,145,1156,4,3
51236,COCCCNC(=O)CN1CCC2=CC(OC)=C(OC)C=C2[C@@H]1C1=CC=CS1,0,0,0,0,C1156,145,1156,4,7
51240,C[C@H](NC(=O)CN1CCN(CCO)CC1)C1=CC=C(C)C(C)=C1,0,0,0,0,C1156,145,1156,4,15
51241,CN(C)C1=CC=C(N=N1)C(=O)N1CCC[C@@H]1CN1N=C(C)C=C1C,0,0,1,0,C1156,145,1156,6,1
51251,O=C1NC(=O)C2=CC(=CC=C2N1)S(=O)(=O)NCC1=CC=CC(CN2C=CN=C2)=C1,0,0,1,0,C1156,145,1156,8,5
51255,COC1=CC=C(NS(=O)(=O)C2=CC=C3N(C)C(=O)N(C)C3=C2)C=N1,0,0,0,0,C1156,145,1156,8,13
51261,CCC1=NN=C2CN(CCN12)C(=O)[C@@H]1CCCC2=CC=CC=C12,0,0,0,0,C1156,145,1156,10,9
51279,CN1C(=O)C2=CC=C(C=C2C1=O)C(=O)NC1=CC=CC=C1C(=O)NCC1=CC=CO1,0,0,1,0,C1156,145,1156,14,13
51291,COCCN([C@@H](C)C(N)=O)C(=O)C1=CN=C(N=C1)C1=CC=CC=C1,0,0,0,0,C1156,145,1156,18,5
51293,CN1C(=O)N(CC(=O)NC2=CC=CC(=C2)C2=NC=CN2)C2=CC=CC=C12,0,0,0,0,C1156,145,1156,18,9
51324,CC1=NN=C(CN[C@H](C2=CC=CC=C2)C2(CO)CCC2)O1,0,0,0,0,C1156,145,1156,5,7
51331,NC1=CC=CC(CN(CCO)CC2=CC=CC=C2)=C1,0,0,0,0,C1156,145,1156,7,5
51340,CC(C)(C)N1C=NC(=N1)C(=O)NC[C@@H](CO)C1=CC=CC=C1Cl,0,0,0,0,C1156,145,1156,9,7
51341,CN1C=NC(=C1)S(=O)(=O)NCC(=O)N1CC[C@@H](C1)C1CCCC1,0,0,0,0,C1156,145,1156,9,9
51342,OCC[C@]1(CNC(=O)C2=CC=CN=C2C2CC2)CCOC1,0,0,0,0,C1156,145,1156,9,11
51347,CN(CC1=CN2C=CSC2=N1)CC(C)(C)O,0,0,0,0,C1156,145,1156,11,5
51354,NS(=O)(=O)[C@H]1CCN(CC23CCC(CC2)C3)C1,0,0,0,0,C1156,145,1156,13,3
51357,O=S1(=O)CC[C@H](CNCC2=CC=CC3=CC=CN=C23)C1,0,0,0,0,C1156,145,1156,13,9
51362,CN1NC(=O)C2=C1N=C(C)C(CC(=O)N1CCCCC[C@@H]1CCO)=C2C,0,0,1,0,C1156,145,1156,15,3
51363,NCC[C@H]1CCCN(C1)C(=O)NCC1=CC=C(C=C1)N1C=CN=C1,0,0,0,0,C1156,145,1156,15,5
51371,C[C@@H]1N(CCCNC1=O)C(=O)C1=C(C)N(N=C1)C1=CC=CC=N1,0,0,0,0,C1156,145,1156,17,5
51376,CC[C@H]1CN(CCN1CC(F)F)C(=O)C1=CC=C2NN=NC2=C1,0,0,0,0,C1156,145,1156,17,15
51380,CCCCN1C=C(CNC(=O)N2CC[C@@H]3CNC[C@@H]3CC2)C(C)=N1,0,0,0,0,C1156,145,1156,19,7
51382,CC(C)[C@H]1CCO[C@H]1C(=O)NCC1=CN(C)N=C1C(F)(F)F,0,0,0,0,C1156,145,1156,19,11
51398,O=C(N1CCS(=O)(=O)C2=CC=CC=C2C1)C1=CSC(=N1)[C@@H]1CCCO1,0,0,0,0,C1157,146,1157,0,10
51402,NC[C@H]1CCCCN1C(=O)C1=C(OC(=N1)C1=CC=CC=C1)C1CC1,0,0,0,0,C1157,146,1157,2,2
51420,C[C@H]1CN(CC2=CN(C)N=C2C2=CC=CC=C2)CCN1S(C)(=O)=O,0,0,0,0,C1157,146,1157,6,6
51424,COC1=CC=C(C)C=C1N1C=CC(=N1)C(=O)N1CCCC[C@@H]1CN,0,0,1,0,C1157,146,1157,6,14
51425,O=C(NC[C@H]1CCN(CCC2=CC=CC=C2)C1)C1(CCOCC1)C#N,0,0,0,0,C1157,146,1157,8,0
51426,C[C@@H](CN1C=CN=C1)NC(=O)NC1=CC=C(OCCN(C)C)C=C1,0,0,0,0,C1157,146,1157,8,2
51428,COC1=C(CNCC2=CC=C(N=C2)N2CCO[C@@H](C)C2)C(C)=NN1C,1,0,1,0,C1157,146,1157,8,6
51432,FC1=CC(=CC=C1)C1=NC(CNC(=O)[C@H]2CCC3=C(C2)N=NN3)=NO1,0,0,0,0,C1157,146,1157,8,14
51434,CN(CC1=NN=CN1C)C(=O)[C@@H]1C[C@]11CCOC2=CC=CC=C12,0,0,0,0,C1157,146,1157,10,2
51452,COC1=C([C@@H]2CCCN2CC2=CC(C)=NO2)C(C)=NN1C,0,0,0,0,C1157,146,1157,14,6
51456,O=C(CN1C(=O)COC2=CC=CC=C12)N1CCC(CC2=NC3=CC=CC=C3N2)CC1,0,0,0,0,C1157,146,1157,14,14
51461,O=S(=O)(C[C@H]1CCCO1)NC1=CC(=CC=C1NC1CC1)C#N,0,0,1,0,C1157,146,1157,16,8
51462,CN1N=NC(CN(CCC2=CC=CC=C2)C2=CC=C(O)C=C2)=N1,0,0,0,0,C1157,146,1157,16,10
51468,NS(=O)(=O)CCOCCNC(=O)C1=CC=C2OCCCOC2=C1,0,0,0,0,C1157,146,1157,18,6
51470,CC1=CC2=CC=CC=C2N=C1N1CCC(CC1)[C@H](O)C(=O)NC1CC1,1,0,1,0,C1157,146,1157,18,10
51477,CCCN([C@H]1CCNC1)C(=O)C1=CC=C(CC)C=C1,0,0,0,0,C1157,146,1157,20,8
51479,CCOC1=CC=CC=C1CCC(=O)N(C)[C@H]1CCNC1,0,0,0,0,C1157,146,1157,20,12
51483,CCC1=NC(=NO1)[C@@H]1CCCN1C(=O)C1=CC=C(N=N1)N(C)C,0,0,0,0,C1157,146,1157,1,4
51485,CCC1=CC=CC(OCC(=O)N2CCC[C@@H](C2)N2C=NC=N2)=C1,0,0,0,0,C1157,146,1157,1,8
51499,C[C@H](N(C)CC1=CC=C2OCCOC2=C1)C(=O)NC1=CC=CC=C1C,0,0,0,0,C1157,146,1157,5,4
51526,C(NCC1=NNC=C1)[C@H]1CCCN1C1=CC=CN=N1,0,0,0,0,C1157,146,1157,11,10
51530,COC1=CC=C(C=C1OC)C(=O)N(CCN(C)C)CC1=CC=C(C)O1,0,0,0,0,C1157,146,1157,13,2
51565,CCC1=NC=CN1[C@H]1CCCN(C1)C(=O)CCCC1=CC=CC=N1,0,0,0,0,C1157,146,1157,21,8
51578,CC(C)CCCN1CCC(CC1)NC1=CC=NC(=N1)C#N,0,0,0,0,C1157,146,1157,2,3
51579,CC1=CC=CN2C(=O)C=C(CN3CC4(CCNCC4)[C@H]4COC[C@@H]34)N=C12,1,0,1,0,C1157,146,1157,2,5
51581,CC1(COC1)C(=O)N1CCC(CC1)C1=CC=C(C=C1)S(N)(=O)=O,0,0,1,0,C1157,146,1157,2,9
51603,CC1=CC2=C(CN(CC2)C(=O)[C@@H](O)C(C)(C)O)C=C1Br,0,0,0,0,C1157,146,1157,8,5
51605,CC1=CC=C(NC(=O)C2=CC=C(N=C2)N2C=NC=N2)C=C1C(=O)N1CCOCC1,0,0,0,0,C1157,146,1157,8,9
51611,NC(=O)[C@@H]1CC2=CC=CC=C2N1CC1=NN=C2CCOCCN12,0,0,0,0,C1157,146,1157,10,5
51618,CCCC1=NC(=CO1)C(=O)NC[C@@H]1CC(=O)N([C@H]1C1=CN(C)N=C1)C(C)(C)C,0,0,0,0,C1157,146,1157,12,3
51619,O=S1(=O)CCC2(C[C@@H]2C2=NC(=NO2)C2=CSC=N2)CC1,0,0,0,0,C1157,146,1157,12,5
51620,C[S@@](=O)(=NC(=O)C1CC(=O)C1)C1=CC=CC=C1Br,0,0,0,0,C1157,146,1157,12,7
51621,O=C(C[C@H]1CCCO1)NC1=CC=CN=C1C1CC1,0,0,0,0,C1157,146,1157,12,9
51622,CN1C=CN=C1[C@@H]1[C@H](CC(=O)N1C)C(=O)N1CCC(CN2C=NC=N2)CC1,0,0,0,0,C1157,146,1157,12,11
51633,CC[C@]1(C)NC(=O)N(NC(=O)CN2C=C(N=N2)C2=CC=CC=C2)C1=O,0,0,0,0,C1157,146,1157,16,1
51635,CC1=CC(CN2CCCN(CC2)C(=O)C2=CC3=CC=CN3C=N2)=NO1,0,0,1,0,C1157,146,1157,16,5
51643,CC1=NC(=CS1)C(=O)NC[C@H]1CN(CC2=CC=CC=C2)CCO1,0,0,0,0,C1157,146,1157,18,5
51659,COC1=CC=C(NC(=O)C2=CC=C(NC(=O)CNC(=O)C3=CC=C4OCOC4=C3)C=C2)C=C1,0,0,0,0,C1157,146,1157,1,5
51661,O=C(N1CCN(CC1)S(=O)(=O)C1=CC=C(C=C1)C#N)C1=CC2=CC=CC=C2OC1,0,0,0,0,C1157,146,1157,1,9
51667,C[C@H](NC1=CC=C(CN2CCOCC2)C=C1)C(=O)NC1=CC=C(C=C1)C(C)=O,0,0,0,0,C1157,146,1157,3,5
51671,CC(=O)C1=CC=C(N2CCN(CN3N=CC4=CC=CC=C4C3=O)CC2)C(F)=C1,0,0,0,0,C1157,146,1157,3,13
51675,CN1C2=NN=C(CNC3=CC=CC=C3C(C)=O)N2C2=CC=CC=C2C1=O,0,0,0,0,C1157,146,1157,5,5
51684,CC(=O)NC1=CC=CC(NC(=O)CCC2=CC=C3OCOC3=C2)=C1,0,0,0,0,C1157,146,1157,7,7
51702,CCCC1=CC=C(NC(=O)C2=CC=C(N=C2)N2CCOCC2)C=C1,0,0,1,0,C1157,146,1157,11,11
51712,COC1=CC=C(CN(C2CC2)C(=O)C2CCN(CC2)S(=O)(=O)C2=CC=C(F)C=C2)C=C1,0,0,0,0,C1157,146,1157,13,15
51713,O[C@H](COC1=CC=C(Br)C=C1)CN1N=NN(C1=O)C1=CC=CC=C1,0,0,0,0,C1157,146,1157,15,1
51723,ONC(=O)C1CCN(CC1)C1=NN2C(C=C1)=NN=C2C(F)(F)F,0,0,0,0,C1157,146,1157,17,5
51725,FC1=CC=CC=C1C1=CN=C(CCC(=O)N2CCN(CC2)C2=CC=CC=C2)O1,0,0,0,0,C1157,146,1157,17,9
51734,FC(F)(F)C1=CC=CC=C1S(=O)(=O)NC1=CC=C(C=C1)N1CCCS1(=O)=O,0,0,0,0,C1157,146,1157,19,11
51741,FC(F)(F)C1=CC=CC=C1S(=O)(=O)N1CCN(CC1)C(=O)C1=NNC(=O)CC1,0,0,0,0,C1157,146,1157,21,9
51748,O=C(N1CCN(CC1)C(=O)C1=NN(C2=CC=CC=C2)C(=O)C2=CC=CC=C12)C1=CC=CO1,0,0,0,0,C1158,147,1158,0,6
51750,CS(=O)(=O)NC1=CC2=CC=CC=C2C=C1C(=O)NCC1(CCCCC1)N1CCOCC1,0,0,1,0,C1158,147,1158,0,10
51752,COC1=CC=C(C=C1NC(=O)CCCN1C(=O)CN(C)C1=O)C(C)(C)C,0,0,0,0,C1158,147,1158,0,14
51756,COC1=CC=C(C=C1)C1=C(C)SC(NC(=O)CCCCNC(N)=O)=N1,0,0,0,0,C1158,147,1158,2,6
51758,COC1=CC=C(NC(=O)C[C@@H]2SC(=NC2=O)N2CCOCC2)C=C1OC,0,0,0,0,C1158,147,1158,2,10
51769,O=C1CCCN1C1=CC=C(C=C1)S(=O)(=O)N1CCC[C@H]1C1=CC=C2OCCOC2=C1,0,0,0,0,C1158,147,1158,6,0
51779,O=C([C@@H]1CN(C(=O)C2=NN(N=C2)C2=CC=CC=C2)C2=CC=CC=C2O1)N1CCOCC1,0,0,0,0,C1158,147,1158,8,4
51789,CC1=CC(=CC=C1OC[C@@H](O)CN1CCN(CC1)C1=NC=CC=N1)C(C)(C)C,0,0,0,0,C1158,147,1158,10,8
51799,O=C1NC2(CCCCC2)C(=O)N1CC1=COC(=N1)C1=CC=CS1,0,0,0,0,C1158,147,1158,12,12
51802,C[C@H]1CCCCN1CC(=O)NC1=C(C=CS1)C(N)=O,0,0,0,0,C1158,147,1158,14,2
51804,CC(C)C[C@@H]1NC(=O)N(CC(=O)NCC2=CC=C(C)C=C2)C1=O,0,0,0,0,C1158,147,1158,14,6
51807,O=C(CSC1=CC=C(C=N1)S(=O)(=O)N1CCCC1)NC1=CC=C(C=C1)N1CCCC1=O,0,0,0,0,C1158,147,1158,14,12
51812,[Cl-].COC1=CC=CC=C1CNC(=O)C[N+]1=CC=CC(=C1)C(C)=O,0,0,0,0,C1158,147,1158,16,6
51813,CC[C@H](C)NC(=O)CN1CCC(CC1)C1=NC2=CC=CC=C2S1,0,0,0,0,C1158,147,1158,16,8
51814,C[C@H](NCC1=CC=CC=C1CN1CCCCC1)C(=O)N1CC(=O)NC2=CC=CC=C12,0,0,1,0,C1158,147,1158,16,10
51817,COC1=CC=C(C=C1)C1=NN=C(NC2CCCC2)SC1,1,0,0,0,C1158,147,1158,18,0
51824,CN(C1=CC=C(OCC(=O)NC2=CC=C3OCOC3=C2)C=C1)S(=O)(=O)C1=CC=CS1,0,0,0,0,C1158,147,1158,18,14
51834,CC1(C)CCCN(C1)C1=CC=NC(N[C@H]2CCCOCC2)=N1,0,0,0,0,C1158,147,1158,1,2
51836,COC1=CC=CC=C1C1=NC(=NO1)C1=NOC=C1,0,0,1,0,C1158,147,1158,1,6
51837,C[C@H](N1C=C(NC(=O)CN2CC(=O)NC2=O)C=N1)C1=CC=CC=C1,0,0,0,0,C1158,147,1158,1,8
51839,O=C(N1CCC2=CC=CC=C2C1)N1CCCN(CC2=CC=CC=C2)CC1,0,0,0,0,C1158,147,1158,1,12
51854,CN(C)[C@@H]1CCC[C@H]1NC(=O)CC1=CC=C(C=C1)N1C=NN=N1,0,0,0,0,C1158,147,1158,5,10
51859,CN(CC1=C(C)N(C)N=C1)C(=O)C1=CC(=NC=N1)C(F)F,0,0,1,0,C1158,147,1158,7,4
51861,CN(C(=O)C1=CN=C2N(C)N=C(C2=C1)C(F)(F)F)C1=NC(C)=CC=C1,0,0,0,0,C1158,147,1158,7,8
51865,CC(CO)(CO)CNC1=NC=CC2=CC=CC=C12,0,0,1,0,C1158,147,1158,9,0
51872,CN(C)C(=O)COC1=CC=CC=C1C(=O)NCC1=CC=CC=C1C1=CN(C)N=C1,0,0,0,0,C1158,147,1158,9,14
51887,CN(C)S(=O)(=O)CC1=CC=C(CNC2=NN=C(C)C(C)=N2)C=C1,0,0,0,0,C1158,147,1158,13,12
51897,CN1C[C@H](CC1=O)NC(=O)N(CC1=CC=CS1)CC1=CC=NC=C1,0,0,0,0,C1158,147,1158,17,0
51902,CN1C=NC(=N1)C(=O)N1[C@@H](CCC2=CC=CC=C12)C(=O)N1CCN(C)CC1,0,0,1,0,C1158,147,1158,17,10
51906,CN([C@H]1CCCN(CC2=CC=CC=C2)C1)C(=O)C1=CC(C)=NN1C,0,0,0,0,C1158,147,1158,19,2
51919,CNC1=NN=C(CC(=O)NC[C@]2(CCCO2)C2=CN(C)N=C2)S1,0,0,0,0,C1158,147,1158,21,12
51925,CN1CCCC[C@@H]1CN1CCN(CC1)C(=O)C1=CC=C(F)C=C1F,0,0,0,0,C1158,147,1158,0,9
51927,CCN1C=CN=C1CN1CCCN(CC1)C(=O)C1(CCCCC1)C#N,0,0,1,0,C1158,147,1158,0,13
51935,CCC1=CC=C(O1)C(=O)N1CCCC[C@@H]1CN1C=CC=N1,0,0,0,0,C1158,147,1158,2,13
51944,CC1=C(CN2CCC[C@@H]2CN2C=CC=N2)C(C)=NO1,0,0,0,0,C1158,147,1158,4,15
51949,CSC1=CC=CC=C1NC(=O)N1CCN(C[C@H]2CCCO2)CC1,0,0,0,0,C1158,147,1158,6,9
51951,OCCCN(CC1=CC=C(F)C=C1C#N)CC(F)(F)F,0,0,0,0,C1158,147,1158,6,13
51952,CC1=CC(CN[C@H]2CCCN(C2)C2=CC=C(C)N=N2)=NO1,0,0,0,0,C1158,147,1158,6,15
51961,CCC1=CC=C(CNC(=O)N2CCC[C@@H](C2)C2=NN=CN2C)S1,0,0,0,0,C1158,147,1158,10,1
51962,OCC[C@H]1CCCN(CCS(=O)(=O)C2=CC=C(Cl)C=C2)C1,0,0,0,0,C1158,147,1158,10,3
